Y,a.pinene,camphene,myrcene,?.Phellandrene,g.terpinene,p.cymene,terpinolene,Limonene_oxide_cis,Pinocarvone,Unk_1,bornylacetate,X4.ol.terpinen,trans.Verbenol,verbenone,sesquiterpeni.1,sesquiterpene.2,a.humulene,sesquiterpene.3,B.caryophillene.oxide,unk_.2,?.epi.Cadinol,Selina.6.en.4.ol,?.Cubebene,a.copaene,b.copaene
Abies alba,"10,1041589581405","0,18380059808216","0,465329820333152",0,"0,00589372622301637","0,119683303779666","0,00866077438553461","3,74804759603151","0,197834512479199",0,0,0,"0,686101874805921","0,955251769207899","0,0347742960885019","0,0228266542706046",0,"0,552890924944866","0,349573026329788","1,95290213133535","0,292960452906745","0,255344229959838","0,127947533694005","0,117148397370112","0,075312724449593"
Abies alba,"16,3159259530951","0,435122574778914","0,15645762100808","0,0597049986439577",0,"0,216403450424324",0,"0,384804115430712","1,36689793979234",0,0,0,"3,21406003616048","3,50227720441937","0,0910914698698881",0,0,"1,2704442195732",0,"14,9562638313892","0,576485307742339","1,76810498409454","0,509261685786778","0,462809864830861","0,204382087725203"
Abies alba,"20,5939796838211","0,85746791043711","0,279966223996197","0,0407596776704173",0,"0,139689860362332","0,00335334435979809","0,591672121711386","0,497884626894636",0,0,0,"0,899742029572968",0,"0,14029178232379","0,12187239654702",0,"1,02561285133501","1,21332665784407","4,50416158625616","0,741738436948086","0,443987723919077","0,373375830001933","0,601846264337763","0,257057094891609"
Abies alba,"23,7598490848012","0,594260240326932","0,0600448285446909","0,328592642797798","0,0112645463281744","0,141277230233903","0,0112560630649223","0,535508322421926",0,"1,52008638390746",0,"0,0761743330010804","1,1361780188309",0,"0,249322580722651","1,42323660381702","0,474935615613566","2,35463389475315","0,61974366747977","2,89497859313575","2,13935856000172","7,00338814906601","0,959017857142145","0,882776939749433","0,462468612625532"
Abies alba,"16,8709716195718","0,707595918827157","0,181670855424984","0,0632160998226216",0,"0,334482247521372",0,"0,519248813708244","2,97152292523747",0,0,0,"7,47022042641922","9,92051859350959","0,122840515555999",0,"0,0254419509632654","0,848864598206981","2,04522853728932","35,4348161583607",0,"1,60736594010212","0,305463752318144","0,362712501988918","0,340588605768362"
Abies alba,"20,473285950484","1,19295965740402","0,332701045172134","0,295603983662603","0,03903199903304","0,0541946562780466","0,0976096665971801","0,110341470351382",0,"1,62450212575347",0,"0,103042933276797","1,02561396222915","0,557010442578914","0,103452854241871","2,113576285986","0,615356427809088","2,42637678934641","0,299818912407358","4,38326283372221","2,53149476067289","5,14478841121744","0,59945988954472","0,405398425097642","0,365071122753592"
Abies alba,"14,6052470503782","0,704225258606479","0,310621577172036","0,0914920663480965",0,"0,211371029093265",0,"0,525318616734877","1,26560106099552",0,0,0,"3,74033168979755","3,47607320773076","0,0655826270428499",0,"0,128581813161254","0,375959866160066",0,"35,9864199659668",0,0,"0,256039976515333","0,254716162486339","0,143923957216636"
Abies alba,"21,8876525072092","0,49323654976235","0,0504069898542399","0,0305721115589303","0,00536520787162627","0,237596573293653",0,"0,169135083888144","1,17069119366656",0,0,0,"2,93332008293788","5,13468804994595","0,0983676019520325",0,0,"1,21530000514259","0,862238878032294","4,11879984848476",0,"0,556413279836379","0,44355615015592","0,660901764309035","0,23896265372803"
Abies alba,"15,028767714336","0,801258598069026","0,125834162876376","0,0148182879772135",0,"0,165702785597466","0,00604048683183762","1,5841655223248","0,697973473155169",0,0,0,"1,69802031295093","1,52387013183863","0,0782911357345601",0,"0,0253011990990701","0,896086495859275","0,497651534770713","6,82174371702737",0,0,"0,158265521214931","0,130891026528346","0,0870956591805333"
Abies pinsapo,"19,3849903912998",0,"0,909808868035111","0,359748426277209",0,"0,0923941045658932",0,"0,32889101084231",0,"0,429931185801029",0,0,"0,763148767495979",0,"0,0457864139224068","0,54195747642494","0,139524943224956","0,49511365860775",0,"49,4263185653612",0,"1,81245949078146","0,296035892280403","0,10541501045772","0,326717257879574"
Abies pinsapo,"19,1153309755147","0,132103512365469","1,23544775704747","0,588725809545045","0,0187806980409349","0,0403652151137402","0,0936903882920452","0,0329559102274424",0,"0,396095470708318",0,0,"0,386165660638066",0,"0,049319502035239","0,631947208975339","0,161995498536195","0,627082304673676",0,0,"0,522875409884886","2,5697174868804","0,228191259388301","0,140851025347178","0,259584431734153"
Abies pinsapo,"23,8215259143706","0,214693346370464","1,74911935000074","0,570147668855944","0,0136712298267649","0,0691628709111796","0,0426882159475798","0,197822287887098",0,"0,508911174005949",0,0,"0,487993408133477","0,214797009564393","0,0373929588352512","0,480639661863111","0,12567168703559","0,567611377885102",0,"0,378554260636775",0,"1,4595160406781","0,204081726889201","0,123666132474739","0,238989461173326"
Abies pinsapo,"34,4669994108106","0,268242902012652","0,160290280813074","0,568467564859521","0,0332405577002165","0,0513375018705818","0,0430209383592651","0,0579933679811662",0,"1,49900591205662",0,0,"0,584468191877578",0,"0,158916608183559","1,68765310751111","0,480405779565345","1,80577139512387",0,"4,82306912700479",0,"5,60326108701346","0,848049892930517","0,660043092309828","0,747755587646918"
Abies pinsapo,"20,3600887278743","0,155560871512934","0,641901474394216","0,505523454180489",0,"0,079907853749386","0,0517894140215552","0,141568584973472","0,407885755465219",0,0,0,"0,649739574452746",0,0,"0,294635606331889","0,0439206617365524","0,337278746544919",0,"1,76986190414172",0,"0,502416709768788","0,0861076151862605","0,0573827428103981","0,0965598657523422"
Abies pinsapo,"22,9244809614601","0,158632069843763","1,46329450835977","0,757443124685714","0,0352206763545994","0,0432786760682748","0,0947864702361475","0,077750728040269",0,"0,942544834761246",0,0,"0,359162755092722",0,"0,0659022830440541","1,31701590017306","0,288479918002818","0,935709946156624",0,"0,76877195544144","0,686737548475116","4,9662498858542","0,27513694636567","0,147251769527961","0,33702419478341"
Abies pinsapo,"17,6679660913359","0,161424703377116","1,05368269111325","0,438790697678482",0,"0,120471327317478","0,0548025102270547","0,193154373542057","1,07978807626183",0,0,0,"1,53509024220951",0,0,"0,738696872003294","0,0629005679130462","0,75104309541459",0,"4,72743897810105",0,"2,70612270444813","0,254824368400243","0,163363446288716","0,301390538182561"
Abies pinsapo,"15,943549214419","0,223368707094977","1,07446032230075","0,355960721195183",0,"0,191685353196047",0,"0,411387562276937","0,619230146845172",0,0,0,"2,55282899991463",0,0,"0,276382697534026",0,0,0,"5,08945172706601",0,"3,0754135765721","0,251394179588799","0,111069247818481","0,257830698775739"
Abies pinsapo,"24,9574429538253","0,227228659198384","0,434486152615595","0,120549177823187",0,"0,0847967752950238",0,"0,208188880607029","0,437318365593764",0,0,0,"0,666229877660374",0,0,"0,434694632050961","0,103437049594138","0,247242947562483",0,"1,4652377196037",0,0,"0,224375714536564","0,147738284873091","0,116348853634283"
Abies pinsapo,"23,7383500886738","0,162706198265691","0,394818746063425","0,248152921004332",0,"0,097003651791077",0,"0,268742404962615",0,"0,275802725100173",0,0,"1,45281404208161",0,0,"0,64358056354842",0,"1,05321131838242",0,"1,82599816374764",0,0,"0,128257096232791","0,0907752942948602","0,113655329149322"
Abies pinsapo,"16,4659133986985",0,"0,85892299702989",0,0,"0,233064524909027",0,"0,418889981268407",0,"1,07700084465628",0,0,"1,99021599789678",0,0,"1,07046098424525","0,221796318145576",0,0,"6,35789467366901",0,0,"0,230883665437188",0,"0,134806573708221"
