Class,POP,WorkGroup,miX,Idsample,date,a-pinene,fenchene,camphene,b-pinene,b-myrcene,a-phellandrene,a-terpinene,d-limonene,cineolo,b-ocimene,g-terpinene,p-cymene,terpinolene,neryl-propionate,nerol,neryl-isovaleriate,neryl-acetate,linalool,terpinen-4-ol,a-terpineol,a-ylangene,a-copaene,isoitalicene,italicene,cis-a-bergamotene,trans-a-bergamotene,b-caryophillene,guaia-6.9-diene,b-farnesene,g-curcumene,a-muurolene,b-bisabolene,d-cadinene,sesquiterpene8,b-selinene,b-curcumene,selinene,a-curcumene,C15H26O2,guaiol,sesquiterpene 4,rosifoliol,TOT_Mono,TOT_mono&sesqui,Work_prop,Work_prop2,Work_prop3,Isole,WorkGroup_dup
E,I,E_I,,E I 7.D,18/09/2020 06:41:20,"3110828,25561255","360626,203657214","135743,353835937","817106,92935565","39886,5567364527","34055,7623152704","387360,176524064","3869331,22665054","1081723,41594935","4766,52797999994","1009157,11641291","156118,5475","141340,664215524","26901143,7165991","2256968,41641942","1736678,73374871","47027620,8120704","1412714,82928987","2382119,91484778","3731075,13378863",0,0,"288328,252331723","1324502,92209175","4879611,61830446","3275335,24162945","845723,524194049",0,"226026,581466216","5353532,04029097",0,"582677,388743843",0,,0,"662767,124499997",0,"1207435,91378112","996279,674032523","1949125,62489012",0,"5362180,03156","96596366,2935094","123549892,231326",Gruppo capraia,Gruppo capraia,Gruppo capraia,Elba,E_I
E,I,E_I,,E I 8.D,18/09/2020 07:36:56,"4663556,96897936","92013,5310714283","62243,055345955","133452,560094972","32691,106940887","13349,2889167488","246719,281916217","993371,078277954","2047266,40638743",0,"289787,925756762","54149,7885713503","36643,4122970928","767459,634528496","431005,035034894","309412,672896017","4521058,09830435","43478,7153205404","372310,865151164","7627533,19652812",0,"22048,5927242721","314458,676572434","1238097,06396167","24705,6763013513","46150,1299756751","1927313,12209498",0,"93404,4024999997","4381647,36342622",0,0,0,,0,"440996,153123259",0,"1523953,63843374","51064,8716811251","1170355,63091167",0,"6832400,30158596","22737502,6223197","40804098,2456121",Gruppo capraia,Gruppo capraia,Gruppo capraia,Elba,E_I
E,I,E_I,,E I 9.D,18/09/2020 08:32:29,"1057449,23718565","421661,215920216","150311,447101397","440024,941602068","151937,662943352","19223,2420024633","340021,743780347","3791143,07760532","4097892,62567754","136978,722999999","566560,750912302","61362,4458702687","27006,0290650473","3689237,21437958","549542,66415131","202203,71308649","6508016,54622337","1193581,07653747","521521,880172093","8089273,1609598",0,0,"281050,748510013","1132579,47145247","80182,7969967566","52915,727000001",0,0,"114060,402499999","10469475,2119673",0,0,0,,0,"549505,467737079",0,"1753681,63699911","95117,5919991292","300891,354068372",0,0,"32014949,3981761","46844409,8074063",Gruppo capraia,Gruppo capraia,Gruppo capraia,Elba,E_I
E,I,E_I,1,E I Mix 6dicembre2021.D,06/12/2021 12:40:06,"5774128,53200396","590354,629488437","141792,7745","577686,136292761","156066,576959786","43942,7266989624","387570,305375468","4657360,25842561","1866154,48166257","653884,95531547","653589,539495692","13304704,5227416","13304772,8879414","14972858,9867768","4423433,95426324","1412226,4893022","27711335,3584419","2310099,01359909","291411,734062695","37759710,3573798","242675,026637629","742812,314935222","695846,076328099","2772545,28624257","889871,977349188","666184,933094718","821275,075321178",0,"203458,552884941","37759710,3573798","173046,710364077","27711335,3584419",0,,0,"961066,929500012","108441,342401948","607935,027744017","560290,804999997","4433989,39754334",0,"6532905,22486254","130993084,220727","216876474,616759",Gruppo capraia,Gruppo capraia,Gruppo capraia,Elba,E_I
E,II ,E_II ,,E II 1.D,19/09/2020 07:59:56,"531472,637386504","260518,921167038","76443,2370933971","161214,982780635","10534,0194052925",0,"119322,797639883","2192652,02069147",0,0,"68394,3254766008","8096,90120250696",0,"10282654,2756743","2133929,81198515",0,"16123123,8547098","924481,282303608",0,0,0,0,"141382,151543111","647111,346525113",0,"25179,7672916665","225846,031259493","16124493,8376404",0,"8423870,20712597",0,0,0,0,0,"204389,722399999",0,0,"336726,626031828",0,0,0,"32892839,0675162","59021838,7573338",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 10.D,19/09/2020 16:23:30,"7529525,06008607","312164,130500004","125986,358864936","260385,388691317","58732,3514969353","7739,48731197761","178247,40859514","3362892,15061003",0,"6423,43123125026","68282,7583203326","30138,1722952874",0,"3756159,9721025","2075366,69279776","418267,472250298","3517490,16196536","22437,557632911","143521,802338734",0,"397038,240525886","14197,0604999998","74526,0103163483","328885,858952106","66455,8273080591","170412,158000001","819760,203776353","3517001,59486665","106097,259","16256832,2504859","741184,574685063",0,"856296,582621886",0,0,"462286,962012578",0,0,"236111,079011486","969419,172015417",0,"3908745,79142145","21873760,3570908","50799010,98259",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 11 25SETT20.D,25/09/2020 22:41:44,"11935925,3949533","1159592,24604693","429785,121867598","2760417,7094948","157480,103608916","114291,145061004","1287408,60794031","11150776,7503106","363154,466688018","6934,02099999992","3171314,92400054","421316,641871681",0,0,"4078585,37793043",0,"16674447,5670876","720088,565108746","2262933,89405767","1041081,20216514","29104,0485","6548881,71314585",0,0,0,"65397,5786249994","4105479,4693369","16674789,5767097","97714,7944410638",0,"875102,212541377",0,"353124,336898436","712832,819499994",0,0,0,0,"275466,985626583","4463091,51704036",0,"22089111,7862503","57735533,7391933","114025630,577809",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 12 25SETT20.D,25/09/2020 21:45:55,"22277714,9576424",0,"130303,276222913","73034,8251482909","91065,676966825","20509,0482532033","218916,652757275","1776671,92271724",0,"4871,81750000009","169579,97206396","68144,6611524264",0,"2119187,99861103","1059819,19230931","509144,042880613","543703,891177833","849275,651248003","293802,20394458","501387,108172958","1971487,27563744","116529,293305045",0,0,0,"143799,8515","4409315,27828347","432985,245285132","429111,408641262",0,"3006594,99544517",0,"3922661,80097189","43003,4740000002",0,0,0,0,"150102,702696749","1552891,87446739",0,"8437993,96992389","30707132,8987689","55323610,0689263",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 13 25SETT20.D,25/09/2020 20:49:59,"9719320,62453096","308667,218500007","157527,222835134","824780,853694962","83158,4492005564","35709,3094467962","564790,131252761","3877723,63058085","95940,2648000002","5732,63830000014","1027066,29697421","162726,538426187",0,"932984,170210603","285559,601286688",0,"3149770,97277543","324050,296062267","1107391,20456533","560117,840086648","403264,768977256","2112825,664674",0,0,0,"37021,240166667","830794,609264584","3149770,93207612","113318,6225",0,"958761,89527714",0,"1013416,59522845","262407,082868553",0,0,0,0,"104414,158809367","534040,03115643",0,"2439089,64373035","23223017,2635294","35182142,5082583",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 14.D,19/09/2020 20:07:26,"7182158,54369351","254818,990500005","122097,141971516","601397,985959742","54252,7500236887","30239,3805256269","456954,248758691","2776949,42615667","63598,8655636221","4937,27792499978","730537,0030705","121380,229922005",0,"708731,486544256","209768,136444505",0,"2277678,95719951","230894,626779499","687876,223708028","317501,830760828","299148,997153468","1537025,62668197",0,0,0,"35042,2675833333","631078,689123184","766286,159255911","79811,6614999996",0,"764939,254865925",0,"774287,285854313","192832,442677945",0,0,0,0,"98105,8385865834","366557,21988542",0,"1546278,46936178","16831773,1055072","23923167,018037",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 15 25SETT20.D,25/09/2020 19:54:00,"7270871,01962236","195301,066000002","90632,5333237993","140385,7003893","36378,750135443","4451,04911197765","200828,478200024","1911135,99223973",0,"2082,11399999999","62850,3588969352","28357,8030437624",0,0,"2158497,01986258",0,"128846,202175981","981322,831077857","154348,4194935","226666,062221058",0,"3437742,88239488",0,0,0,"32706,1771673519","342238,40779513","25100,3792824481",0,0,"263355,815295464",0,"115336,377485491","326147,706284822",0,0,0,0,"454494,545449387","1087031,79305722",0,"5162942,60617854","13592955,3997943","24840052,090185",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 16 25SETT20.D,25/09/2020 18:57:57,"7917015,7719404","471463,208865987","212776,744831961","335756,060870366","61156,4690787073","3497,03479999986","164350,115229732","3621950,14421428","638,573165965545",0,"78000,1002041789","30586,8608547187",0,"262505,042646205","320786,969638047",0,0,"1043765,39025097","61200,4172564546","416820,691909902","21813,3674999999","6592845,78717712",0,0,0,"35538,3416640327","2433546,38248244","616001,910643078",0,0,"619909,638910977",0,"217643,722002086","634788,50072753",0,0,0,0,"106173,472520104","1469870,20175138",0,"9004401,55845231","15002269,5957579","36754802,4795889",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 17.D,19/09/2020 22:55:07,"5275060,32700538","311349,162733286","137139,794442597","219131,171675287","47261,6108973391","5009,86485145515","99876,2224584553","2441653,19782049","362,548138161583",0,"50546,1723885797","10634,247322344",0,"244296,422679091","249505,779932372",0,0,"692967,95405454","82177,8555316464","223505,331045549","16639,1809999998","3862183,82473784",0,0,0,"19264,5031250007","1721526,16239617","423591,909891972",0,0,"421634,207261702",0,"160775,84136174","442051,20452305",0,0,0,0,0,"920588,967627789",0,"6412474,75140003","10090477,6629766","24491208,2163019",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 18 25SETT20.D,25/09/2020 18:02:24,"10118520,093897","813711,324295807","227447,187854451","594328,602094318","54322,878923399","4457,56501949873","129336,56256936","6829966,89674687","10250,9091684748","3332,30300000003","80333,7574921996","23638,1519047356",0,"2825552,13504692","1516271,23470604",0,"10062429,2326405","1059941,78819429","104408,804320001","609892,472323166",0,"2458192,49653532",0,0,0,"20873,2608103161","356451,677157722","10062349,849895",0,0,"284663,252101265",0,"148924,657625001","201322,999852941","131122,889237498",0,"113151,7145875",0,"261225,164040109","1450655,20176346",0,"8881628,20618555","35068141,900197","59438703,2699887",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 19.D,20/09/2020 00:46:51,"7173272,43518409","530245,85314336","194473,332561649","406730,857977087","47939,8540972973","6816,50009860701","102209,903058497","4663790,3757534",0,"3978,05142999994","55603,055074094","11345,4379855153",0,"1921134,88871013","1056391,04428867",0,"7173809,28574268","724846,645686879","64892,9378240509","379091,817888811",0,"1684911,05689206",0,0,0,"32759,4333333331","315386,658629979","7175774,30270877","26308,1374262627",0,"219475,879432113",0,"102863,964000001","159583,508499999","193990,588492188",0,0,0,"197050,297467349","1089861,2147226",0,"6514100,05281895","24516572,2765048","42228637,3709284",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 2 25SETT20.D,26/09/2020 01:29:47,"8710010,22824399","608473,995183515","217202,297882226","1137625,10533","35524,2025666666","24413,9012568242","391474,619723795","5682948,18184258","100691,374990251",0,"910832,00721748","292297,923255152",0,"2514187,52210402","1934324,41150001",0,"12909304,4887256","106556,329543038","754532,323859089","529140,129743539","11481,2939999998","6290173,98975307",0,0,0,"37221,4879999994","2211950,3814692","12909686,16059","68430,3890000001",0,"859500,587941772",0,"122488,117000001","576430,481999996",0,0,0,0,"50572,2868521861","1784452,28205424",0,"11882953,5348019","36859539,0429678","73664880,0364301",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 20 25SETT20.D,25/09/2020 17:06:50,"748879,834731012","374756,445794952","121053,432401902","238657,779242525","29144,7141624627","4183,04348328679","26233,9969679672","3051208,83678138",0,0,"34867,2139948287","15335,0551587743",0,0,0,0,"2690272,79563815","36324,1130974686",0,"185838,37906508","2747,98100000002","2010159,74243383",0,0,0,0,"444146,237245384","2690310,34148779",0,0,"237774,111724966",0,"197647,541864427","202273,820870073","2467288,17989756",0,"779653,325950069",0,0,"820842,55685446",0,"5445558,56810671","7556755,64051979","22855158,0479551",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 21 25SETT20.D,25/09/2020 16:11:03,"72590,3170274726","30494,7465578835","37417,7961346541","14717,4039885101","17222,0312945945",0,0,"301092,651710309",0,"3856,66900000004","17144,9285852369","7153,75025376033",0,"1610775,82992927","226961,237790769","487742,057858196","2319292,96324082","219285,814211247",0,"314545,520823591","775090,227937819","2653543,29828687",0,0,0,"33250,8262708334","1413169,23777562","2317631,55115037","152916,727075382",0,"1353328,73159819",0,"1007107,80139868","279373,981637225","1144204,41097681",0,"342736,582830302",0,"142105,725147694","573194,262548352",0,"3544481,22389163","5680293,71840631","21412428,3069321",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 22.D,20/09/2020 03:34:03,"55936,9595498393","23149,665288301","6827,49851720764","14971,0164999999",0,0,0,"209333,358724928",0,"2013,52268749981","12119,822442897","8197,89969303623",0,"1189792,00750357","166870,850776095","384853,507423087","1712725,77570726","144276,680168054",0,"274555,061802751","549182,483000493","1971166,2569995",0,0,0,"50420,9629375","819213,237752248","1005792,33443878","118187,703061889",0,"1005792,24998328",0,"790184,629132018","231033,055468831","823606,171855307",0,"412715,231246984",0,"75328,5875382175","344733,896040841",0,"2472841,30030832","4205623,62678453","14875821,7265487",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 23.D,20/09/2020 04:29:44,"857179,421970834","383613,603379604","135228,521185496","340415,037616708","37201,3737675672",0,"92949,6272033403","3825835,70225868",0,"7130,22350000005","63365,6913128135","9477,6759657383",0,0,"1981698,31589413",0,"179899,654039577","44145,7789843027","42512,9623364557","241990,970586374","886955,620720895","48615,6621797464",0,0,0,"74676,227131068","2421599,75524889","1197651,29387257","225937,060881701",0,"1198040,07276979",0,"1468325,09317639",0,"3985919,70367657",0,"1903616,89993442",0,"203763,510566392","559689,455669124",0,"3933850,96467935","8242644,56000162","26351285,8805085",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 24.D,20/09/2020 05:25:26,"13812932,9741813","321495,220612616","131644,534861097","270341,481701593","35951,9774651646","9722,56765403898","220134,916957975","3121636,49197159",0,"5036,98796750017","92021,5000052933","30054,496005571",0,"2176474,1542279","2140561,19112657","518474,33504731","310528,954830572","1587409,86333792","81145,6725387706","273624,021954786",0,"3384646,67287355",0,0,0,"22035,1968333346","2459785,39082315","326078,643228005","47714,821334741",0,"333240,544476132",0,"416113,105258999","387474,725811409","3227649,19370373",0,"901273,046322847",0,0,"1344103,05996095",0,"6384617,54909774","25139191,3424476","44373923,2921722",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 25 25SETT20.D,25/09/2020 15:15:17,"18590981,0041553","708578,553500013","240197,700166665","810311,450556048","42086,7549549553","19540,2819677748","387941,527849582","6809120,81478182","3705591,49253404","7589,61350250009","615815,234128796","132906,637448467",0,"2357215,33324406","1000127,378044",0,"3839141,46452078","656629,739825925","402905,137453438","1595565,89665545",0,0,0,0,0,"15775,3109166662","510483,550553912","3837475,49046929",0,0,0,0,0,0,0,0,0,0,0,"942247,334038766",0,"5777086,98153861","41922246,0152896","53005314,6828069",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
E,II ,E_II ,,E II 26.D,20/09/2020 07:16:42,"17498077,7521836","644158,138643075","220183,545774013","737249,288394697","26260,3835000005","24971,5235083566","338840,007346053","6248180,84666144","3410398,46758562","8242,47477999986","564482,512366289","122509,565905292",0,"2206355,82297334","828442,656323388",0,"3591529,77480633","603677,29030247","399472,981713173","1494979,36656671",0,0,0,0,0,"10543,9874374999","507248,354020452","3591869,79690983",0,0,0,0,0,0,0,0,0,0,0,"678931,806597667",0,"5376830,58727641","38968012,3993339","49133436,9315757",Gruppo Elba,Gruppo Elba,Gruppo Enfola,Elba,E_II 
